ts_slot,acc_rms_axial,acc_rms_radial,acc_rms_tangential,bearing_condition,looseness_beta,misalignment_beta,motor_supply_freq,num_starts_betw_meas,output_power,overall_vibration,peak_to_peak,peak_to_peak_axial,peak_to_peak_radial,peak_to_peak_tangential,skin_temp,speed,total_num_starts,total_run_time,unbalance_beta,vibration_axial,vibration_radial,vibration_tangential
2025-08-21 18:45:00-05:00,0.5991,0.1749,0.5503,1.0,0.0,0.0,35.59,0.0,111.95,3.625,1.0762,3.9043,1.0762,3.0645,43.6,1060.6,99.0,256.1,0.0,0.984,3.625,2.637
2025-08-21 19:00:00-05:00,0.5977,0.1743,0.5435,1.0,0.0,0.0,35.53,0.0,91.28,3.629,1.0674,3.6523,1.0674,2.9121,44.1,1060.0,99.0,256.7,0.0,0.972,3.629,2.654
2025-08-21 19:15:00-05:00,0.5898,0.1774,0.5229,1.0,0.0,0.0,35.53,1.0,90.11,3.688,0.999,3.7695,0.999,3.0273,44.1,1060.1,100.0,256.9,0.0,1.021,3.688,2.699
2025-08-21 19:30:00-05:00,0.5933,0.1746,0.5244,1.0,0.0,0.0,35.53,0.0,78.72,3.66,1.0693,3.5566,1.0693,3.1348,44.3,1060.8,100.0,257.2,0.0,1.006,3.66,2.652
2025-08-21 19:45:00-05:00,0.6001,0.1772,0.5371,1.0,0.0,0.0,35.5,0.0,71.18,3.701,1.0342,3.7637,1.0342,2.9961,44.6,1060.4,100.0,257.4,0.0,0.958,3.701,2.643
2025-08-21 20:00:00-05:00,0.5825,0.1788,0.5405,1.0,0.0,0.0,35.56,0.0,92.6,3.705,1.0859,3.8301,1.0859,3.084,44.8,1060.9,100.0,257.7,0.0,0.94,3.705,2.76
2025-08-21 20:15:00-05:00,0.5986,0.1781,0.5464,1.0,0.0,0.0,35.59,0.0,111.04,3.695,1.1025,3.6484,1.1025,2.9766,44.8,1060.6,100.0,257.9,0.0,0.995,3.695,2.74
2025-08-21 20:30:00-05:00,0.5845,0.1794,0.5396,1.0,0.0,0.0,35.56,0.0,106.87,3.742,1.0898,3.5664,1.0898,2.9355,44.9,1059.9,100.0,258.2,0.0,1.04,3.742,2.775
2025-08-21 20:45:00-05:00,0.5874,0.1781,0.5352,1.0,0.0,0.0,35.53,0.0,85.61,3.783,1.0703,3.668,1.0703,2.9062,44.8,1060.4,100.0,258.4,0.0,0.971,3.783,2.807
2025-08-21 21:00:00-05:00,0.5898,0.1774,0.5361,1.0,0.0,0.0,35.53,0.0,86.71,3.711,1.1377,3.7051,1.1377,3.084,44.9,1060.3,100.0,258.7,1.0,1.115,3.711,2.865
2025-08-21 21:15:00-05:00,0.5928,0.1777,0.5391,1.0,0.0,0.0,35.53,0.0,82.49,3.699,1.0957,3.5312,1.0957,2.9629,44.8,1060.6,100.0,258.9,0.0,1.071,3.699,2.941
2025-08-21 21:30:00-05:00,0.6045,0.1803,0.54,1.0,0.0,0.0,35.69,0.0,65.49,3.725,1.1709,3.8145,1.1709,2.9121,44.8,1066.4,100.0,259.2,0.0,0.905,3.725,2.555
2025-08-21 21:45:00-05:00,0.6104,0.1819,0.5405,1.0,0.0,0.0,35.72,0.0,81.69,3.65,1.0596,3.7832,1.0596,2.8574,44.9,1066.3,100.0,259.4,0.0,0.988,3.65,2.643
2025-08-21 22:00:00-05:00,0.6069,0.1819,0.5435,1.0,0.0,0.0,35.69,0.0,70.12,3.594,1.083,3.6133,1.083,2.9902,44.9,1066.1,100.0,259.7,0.0,0.945,3.594,2.553
2025-08-21 22:15:00-05:00,0.605,0.1812,0.5386,1.0,0.0,0.0,35.72,0.0,82.69,3.646,1.084,3.7441,1.084,2.8652,45.2,1066.2,100.0,259.9,0.0,0.901,3.646,2.516
2025-08-21 22:30:00-05:00,0.5972,0.1814,0.5317,1.0,0.0,0.0,35.75,0.0,96.75,3.678,1.1025,3.7285,1.1025,3.041,45.5,1066.3,100.0,260.2,0.0,0.916,3.678,2.461
2025-08-21 22:45:00-05:00,0.604,0.1813,0.5386,1.0,0.0,0.0,35.78,0.0,114.2,3.656,1.0703,3.7852,1.0703,3.0859,45.8,1066.1,100.0,260.4,0.0,0.999,3.656,2.562
2025-08-21 23:00:00-05:00,0.604,0.1786,0.5308,1.0,0.0,0.0,35.75,0.0,97.47,3.613,1.1211,3.5762,1.1211,2.9805,45.6,1066.2,100.0,260.7,0.0,0.847,3.613,2.453
2025-08-21 23:15:00-05:00,0.5952,0.1801,0.5371,1.0,0.0,0.0,35.75,0.0,94.93,3.711,1.123,3.5312,1.123,2.8887,45.7,1066.4,100.0,260.9,0.0,0.914,3.711,2.609
2025-08-21 23:30:00-05:00,0.6001,0.1804,0.5342,1.0,0.0,0.0,35.78,0.0,113.82,3.631,1.0137,3.3711,1.0137,3.0566,45.7,1066.1,100.0,261.2,0.0,0.888,3.631,2.566
2025-08-21 23:45:00-05:00,0.6123,0.1807,0.5371,1.0,0.0,0.0,35.75,0.0,93.55,3.6,1.0566,3.916,1.0566,2.9238,45.6,1066.5,100.0,261.4,0.0,0.825,3.6,2.482
2025-08-22 00:00:00-05:00,0.6035,0.1819,0.5308,1.0,0.0,0.0,35.75,0.0,97.58,3.654,1.0703,3.8691,1.0703,3.0996,45.6,1066.2,100.0,261.7,0.0,0.905,3.654,2.545
2025-08-22 00:15:00-05:00,0.5977,0.1836,0.5376,1.0,0.0,0.0,35.75,0.0,93.41,3.719,1.0713,3.584,1.0713,3.0352,45.6,1066.5,100.0,261.9,0.0,0.908,3.719,2.721
2025-08-22 00:30:00-05:00,0.6123,0.1821,0.5454,1.0,0.0,0.0,35.84,0.0,93.88,3.768,1.1006,3.8594,1.1006,3.2305,45.5,1069.3,100.0,262.2,0.0,0.897,3.768,2.697
2025-08-22 00:45:00-05:00,0.6079,0.1819,0.5415,1.0,0.0,0.0,35.84,0.0,91.09,3.779,1.0859,3.8711,1.0859,3.0,45.5,1069.4,100.0,262.4,0.0,0.903,3.779,2.918
2025-08-22 01:00:00-05:00,0.5967,0.1815,0.5425,1.0,0.0,0.0,35.88,0.0,73.19,3.812,1.0938,3.6797,1.0938,3.0215,45.5,1071.5,100.0,262.7,0.0,0.861,3.812,2.779
2025-08-22 01:15:00-05:00,0.6055,0.1819,0.5405,1.0,0.0,0.0,35.81,0.0,78.15,3.811,1.1777,3.5879,1.1777,2.9199,45.5,1069.3,100.0,262.9,0.0,0.828,3.811,2.758
2025-08-22 01:30:00-05:00,0.5908,0.1829,0.5547,1.0,0.0,0.0,35.84,0.0,95.39,3.771,1.1084,3.6934,1.1084,3.2188,45.4,1069.2,100.0,263.2,0.0,0.919,3.771,2.799
2025-08-22 01:45:00-05:00,0.5845,0.1865,0.5596,1.0,0.0,0.0,35.88,0.0,107.11,3.846,1.165,3.6035,1.165,3.0996,45.4,1069.4,100.0,263.4,0.0,0.862,3.846,2.693
2025-08-22 02:00:00-05:00,0.5801,0.1846,0.5542,1.0,0.0,0.0,35.84,0.0,93.43,3.799,1.0889,3.8691,1.0889,3.0098,45.3,1069.3,100.0,263.7,0.0,0.884,3.799,2.631
2025-08-22 02:15:00-05:00,0.5684,0.1892,0.585,1.0,0.0,0.0,35.88,0.0,110.95,3.771,1.2031,4.1953,1.2031,3.3613,45.7,1069.1,100.0,263.9,0.0,0.784,3.771,2.564
2025-08-22 02:30:00-05:00,0.561,0.191,0.5806,1.0,0.0,0.0,35.84,0.0,89.85,3.805,1.1777,3.3652,1.1777,3.0605,45.6,1069.5,100.0,264.2,0.0,0.863,3.805,2.633
2025-08-22 02:45:00-05:00,0.5464,0.1907,0.5737,1.0,0.0,0.0,35.81,0.0,78.09,3.834,1.1533,3.5918,1.1533,3.1602,45.5,1069.3,100.0,264.4,0.0,0.872,3.834,2.881
2025-08-22 03:00:00-05:00,0.5771,0.1913,0.5732,1.0,0.0,0.0,35.81,0.0,87.65,3.779,1.0645,3.4512,1.0645,3.1816,45.1,1068.7,100.0,264.7,0.0,0.792,3.779,2.623
2025-08-22 03:15:00-05:00,0.5674,0.1907,0.5781,1.0,0.0,0.0,35.84,0.0,92.16,3.75,1.1562,3.6289,1.1562,3.2461,45.1,1069.4,100.0,264.9,0.0,0.87,3.75,2.639
2025-08-22 03:30:00-05:00,0.564,0.1892,0.5811,1.0,0.0,0.0,35.78,0.0,69.98,3.752,1.0918,3.2734,1.0918,3.2227,45.5,1068.9,100.0,265.2,0.0,0.815,3.752,2.641
2025-08-22 03:45:00-05:00,0.5688,0.1895,0.5698,1.0,0.0,0.0,35.84,0.0,97.49,3.791,1.1611,3.4316,1.1611,3.252,45.1,1069.0,100.0,265.4,0.0,0.885,3.791,2.682
2025-08-22 04:00:00-05:00,0.5605,0.1891,0.5762,1.0,0.0,0.0,35.84,0.0,89.47,3.838,1.1191,3.5566,1.1191,3.0312,45.3,1069.6,100.0,265.7,0.0,0.83,3.838,2.633
2025-08-22 04:15:00-05:00,0.5625,0.1912,0.5708,1.0,0.0,0.0,35.84,0.0,96.84,3.789,1.1807,3.5469,1.1807,3.2266,45.3,1069.1,100.0,265.9,0.0,0.769,3.789,2.58
2025-08-22 04:30:00-05:00,0.5728,0.1896,0.5732,1.0,0.0,0.0,35.88,0.0,109.64,3.859,1.1436,3.4062,1.1436,3.0098,45.4,1069.2,100.0,266.2,0.0,0.846,3.859,2.609
2025-08-22 04:45:00-05:00,0.5825,0.1871,0.563,1.0,0.0,0.0,35.84,0.0,98.73,3.725,1.0654,3.8691,1.0654,3.3164,45.3,1069.0,100.0,266.4,0.0,0.791,3.725,2.602
2025-08-22 05:00:00-05:00,0.5791,0.188,0.5586,1.0,0.0,0.0,35.88,0.0,115.65,3.793,1.1104,3.6074,1.1104,3.127,45.1,1068.8,100.0,266.7,0.0,0.827,3.793,2.652
2025-08-22 05:15:00-05:00,0.5938,0.1875,0.5615,1.0,0.0,0.0,36.06,0.0,125.95,3.953,1.1104,3.8008,1.1104,3.0996,45.0,1073.8,100.0,266.9,0.0,0.861,3.953,2.762
2025-08-22 05:30:00-05:00,0.603,0.1881,0.5669,1.0,0.0,0.0,36.03,0.0,87.08,4.031,1.168,3.8359,1.168,3.2461,45.1,1075.4,100.0,267.2,0.0,0.847,4.031,2.887
2025-08-22 05:45:00-05:00,0.5889,0.1895,0.5732,1.0,0.0,0.0,36.03,1.0,115.66,4.07,1.1768,3.6289,1.1768,3.0449,45.5,1073.5,101.0,267.5,0.0,0.871,4.07,2.939
2025-08-22 06:00:00-05:00,0.583,0.1877,0.5771,1.0,0.0,0.0,36.03,0.0,87.23,4.102,1.1426,3.4219,1.1426,3.0762,45.2,1075.4,101.0,267.7,0.0,0.823,4.102,3.008
2025-08-22 06:15:00-05:00,0.585,0.1884,0.5811,1.0,0.0,0.0,36.03,0.0,84.24,3.996,1.1895,3.7656,1.1895,3.1113,45.1,1075.5,101.0,268.0,0.0,0.821,3.996,2.926
2025-08-22 06:30:00-05:00,0.5977,0.1886,0.5645,1.0,0.0,0.0,36.03,0.0,75.23,4.027,1.1426,3.5488,1.1426,3.3262,45.2,1076.1,101.0,268.2,0.0,0.86,4.027,2.893
2025-08-22 06:45:00-05:00,0.584,0.1877,0.564,1.0,0.0,0.0,36.06,0.0,95.64,4.066,1.1611,3.4316,1.1611,3.0039,45.2,1075.8,101.0,268.5,0.0,0.895,4.066,2.977
2025-08-22 07:00:00-05:00,0.5947,0.1879,0.5576,1.0,0.0,0.0,36.0,0.0,104.16,4.008,1.0957,3.5215,1.0957,3.2949,45.3,1073.3,101.0,268.7,0.0,0.885,4.008,2.906
2025-08-22 07:15:00-05:00,0.6172,0.1843,0.5449,1.0,0.0,0.0,36.06,0.0,104.26,4.023,1.0615,3.9102,1.0615,2.9609,45.9,1075.2,101.0,269.0,0.0,0.986,4.023,3.008
2025-08-22 07:30:00-05:00,0.6104,0.182,0.5322,1.0,0.0,0.0,36.03,0.0,88.65,4.0,1.2139,3.7031,1.2139,2.9336,46.6,1075.3,101.0,269.2,0.0,0.967,4.0,2.912
2025-08-22 07:45:00-05:00,0.6226,0.1819,0.5273,1.0,0.0,0.0,36.06,0.0,95.59,4.012,1.0742,3.7188,1.0742,2.8965,46.4,1075.8,101.0,269.5,0.0,0.833,4.012,2.9
2025-08-22 08:00:00-05:00,0.6245,0.1815,0.5371,1.0,0.0,0.0,36.06,0.0,101.15,4.02,1.0488,3.7598,1.0488,3.0254,46.6,1075.4,101.0,269.7,0.0,0.891,4.02,2.859
2025-08-22 08:15:00-05:00,0.605,0.1844,0.5361,1.0,0.0,0.0,36.03,0.0,82.9,4.016,1.084,3.6875,1.084,3.0645,46.6,1075.6,101.0,270.0,0.0,0.872,4.016,2.891
2025-08-22 08:30:00-05:00,0.6118,0.1808,0.5244,1.0,0.0,0.0,36.06,0.0,97.89,4.012,1.1436,3.9395,1.1436,2.9023,46.6,1075.6,101.0,270.2,0.0,0.873,4.012,2.844
2025-08-22 08:45:00-05:00,0.6147,0.1851,0.5391,1.0,0.0,0.0,36.03,0.0,89.97,3.994,1.0732,3.7754,1.0732,3.0098,47.0,1075.2,101.0,270.5,0.0,0.828,3.994,2.924
2025-08-22 09:00:00-05:00,0.6191,0.1814,0.5176,1.0,0.0,0.0,36.06,0.0,100.22,4.012,1.2217,3.916,1.2217,2.9512,46.8,1075.5,101.0,270.7,0.0,0.835,4.012,2.84
2025-08-22 09:15:00-05:00,0.6338,0.1807,0.5308,1.0,0.0,0.0,36.03,0.0,88.85,4.055,1.1309,3.8711,1.1309,3.0449,47.1,1075.2,101.0,271.0,0.0,0.877,4.055,2.846
2025-08-22 09:30:00-05:00,0.6099,0.1808,0.5322,1.0,0.0,0.0,36.06,0.0,101.06,4.043,1.0469,3.6094,1.0469,2.957,47.3,1075.4,101.0,271.2,0.0,0.817,4.043,2.824
2025-08-22 09:45:00-05:00,0.6255,0.1813,0.519,1.0,0.0,0.0,36.03,0.0,91.69,4.023,1.166,3.7637,1.166,2.8867,47.4,1075.1,101.0,271.5,0.0,0.805,4.023,2.875
2025-08-22 10:00:00-05:00,0.6343,0.1787,0.5142,1.0,0.0,0.0,36.06,0.0,101.86,4.039,1.1279,3.9453,1.1279,2.8125,47.4,1075.4,101.0,271.7,0.0,0.886,4.039,2.842
2025-08-22 10:15:00-05:00,0.6343,0.178,0.5083,1.0,0.0,0.0,36.06,0.0,103.08,4.133,1.0889,3.6895,1.0889,2.8359,47.7,1075.3,101.0,272.0,0.0,0.847,4.133,2.92
2025-08-22 10:30:00-05:00,0.646,0.1776,0.5044,1.0,0.0,0.0,36.12,0.0,80.29,4.098,1.1777,3.8711,1.1777,2.9062,47.9,1078.6,101.0,272.2,0.0,0.814,4.098,2.936
2025-08-22 10:45:00-05:00,0.6636,0.1758,0.4963,1.0,0.0,0.0,36.12,0.0,86.79,4.238,1.1191,3.6895,1.1191,2.9434,48.3,1078.2,101.0,272.5,0.0,0.834,4.238,3.061
2025-08-22 11:00:00-05:00,0.6636,0.1759,0.4895,1.0,0.0,0.0,36.16,0.0,96.96,4.207,1.0283,3.916,1.0283,2.6855,48.5,1078.5,101.0,272.7,1.0,0.775,4.207,3.008
2025-08-22 11:15:00-05:00,0.6733,0.1757,0.4792,1.0,0.0,0.0,36.16,0.0,102.3,4.223,1.165,3.8613,1.165,2.9004,48.8,1078.2,101.0,273.0,0.0,0.872,4.223,3.006
2025-08-22 11:30:00-05:00,0.6973,0.171,0.4548,1.0,0.0,0.0,36.12,0.0,89.54,4.215,1.0469,4.3242,1.0469,2.9688,49.4,1078.0,101.0,273.2,1.0,0.891,4.215,3.023
2025-08-22 11:45:00-05:00,0.7031,0.1694,0.4441,1.0,0.0,0.0,36.16,0.0,101.11,4.219,1.082,4.1094,1.082,2.7539,49.6,1078.2,101.0,273.5,1.0,0.875,4.219,3.053
2025-08-22 12:00:00-05:00,0.7236,0.1665,0.4382,1.0,0.0,0.0,36.12,0.0,86.86,4.141,1.0264,4.1641,1.0264,2.6309,50.4,1078.2,101.0,273.7,1.0,0.887,4.141,3.059
2025-08-22 12:15:00-05:00,0.7534,0.1646,0.4326,1.0,0.0,0.0,36.16,0.0,100.53,4.164,1.0215,4.4414,1.0215,2.541,50.9,1078.3,101.0,274.0,1.0,0.847,4.164,3.051
2025-08-22 12:30:00-05:00,0.7295,0.1621,0.4314,1.0,0.0,0.0,36.16,0.0,97.7,4.25,1.0576,4.2578,1.0576,2.582,51.4,1078.5,101.0,274.2,1.0,0.872,4.25,3.098
2025-08-22 12:45:00-05:00,0.7305,0.1633,0.4307,1.0,0.0,0.0,36.12,0.0,86.66,4.375,1.0098,4.1484,1.0098,2.5371,51.5,1078.2,101.0,274.5,1.0,0.838,4.375,3.105
2025-08-22 13:00:00-05:00,0.7358,0.1632,0.4341,1.0,0.0,0.0,36.16,0.0,97.74,4.402,1.0645,4.1406,1.0645,2.9043,51.5,1078.4,101.0,274.7,0.0,0.837,4.402,3.156
2025-08-22 13:15:00-05:00,0.7412,0.1626,0.4326,1.0,0.0,0.0,36.16,0.0,104.81,4.297,1.1025,4.3164,1.1025,2.832,51.9,1078.0,101.0,275.0,1.0,0.892,4.297,3.082
2025-08-22 13:30:00-05:00,0.7495,0.1589,0.4285,1.0,0.0,0.0,36.12,0.0,84.88,4.406,1.0752,4.3828,1.0752,2.6836,52.1,1078.3,101.0,275.2,1.0,0.849,4.406,3.139
2025-08-22 13:45:00-05:00,0.7495,0.1597,0.4294,1.0,0.0,0.0,36.16,0.0,97.3,4.414,1.0576,4.2109,1.0576,2.627,52.2,1078.5,101.0,275.5,1.0,0.891,4.414,3.17
2025-08-22 14:00:00-05:00,0.7588,0.1559,0.4175,1.0,0.0,0.0,36.16,0.0,98.93,4.191,1.0137,4.332,1.0137,2.6211,52.8,1078.4,101.0,275.7,1.0,0.883,4.191,3.004
2025-08-22 14:15:00-05:00,0.7578,0.1531,0.4143,1.0,0.0,0.0,36.16,0.0,103.51,4.246,1.0039,4.3477,1.0039,2.6328,53.2,1078.1,101.0,276.0,1.0,0.928,4.246,3.045
2025-08-22 14:30:00-05:00,0.7725,0.1515,0.415,1.0,0.0,0.0,36.12,0.0,83.22,4.168,1.0439,4.2734,1.0439,2.6758,53.4,1078.4,101.0,276.2,1.0,0.873,4.168,2.984
2025-08-22 14:45:00-05:00,0.7729,0.1511,0.415,1.0,0.0,0.0,36.16,0.0,101.1,4.254,1.0371,4.2539,1.0371,2.6758,53.8,1078.2,101.0,276.5,1.0,0.913,4.254,3.084
2025-08-22 15:00:00-05:00,0.771,0.152,0.4131,1.0,0.0,0.0,36.16,0.0,100.08,4.262,1.0322,4.457,1.0322,2.5645,53.9,1078.3,101.0,276.7,1.0,0.888,4.262,3.098
2025-08-22 15:15:00-05:00,0.7759,0.1519,0.4189,1.0,0.0,0.0,36.16,0.0,99.34,4.234,1.0244,4.582,1.0244,2.7109,54.0,1078.3,101.0,277.0,1.0,0.928,4.234,3.049
2025-08-22 15:30:00-05:00,0.7729,0.1541,0.417,1.0,0.0,0.0,36.12,0.0,87.43,4.395,1.0527,4.1367,1.0527,2.6426,54.0,1078.2,101.0,277.2,1.0,0.895,4.395,3.105
2025-08-22 15:45:00-05:00,0.771,0.1554,0.4246,1.0,0.0,0.0,36.12,0.0,85.47,4.348,1.042,4.5234,1.042,2.6406,53.6,1078.3,101.0,277.5,1.0,0.884,4.348,3.061
2025-08-22 16:00:00-05:00,0.7681,0.1555,0.4219,1.0,0.0,0.0,36.16,0.0,94.64,4.43,1.0918,4.4727,1.0918,2.6895,53.5,1078.6,101.0,277.7,1.0,0.917,4.43,3.139
2025-08-22 16:15:00-05:00,0.7554,0.1561,0.425,1.0,0.0,0.0,36.16,0.0,99.95,4.367,1.0107,4.2969,1.0107,2.709,53.3,1078.3,101.0,278.0,1.0,0.896,4.367,3.07
2025-08-22 16:30:00-05:00,0.7666,0.1531,0.4175,1.0,0.0,0.0,36.16,0.0,100.94,4.227,0.9824,4.4297,0.9824,2.6621,53.5,1078.2,101.0,278.2,1.0,0.868,4.227,3.012
2025-08-22 16:45:00-05:00,0.7686,0.1543,0.4214,1.0,0.0,0.0,36.16,0.0,104.31,4.195,0.9712,4.3555,0.9712,2.6504,53.6,1078.0,101.0,278.5,1.0,0.895,4.195,3.107
2025-08-22 17:00:00-05:00,0.7642,0.1543,0.4221,1.0,0.0,0.0,36.16,0.0,103.71,4.242,0.9663,4.4375,0.9663,2.7285,53.6,1078.1,101.0,278.7,1.0,0.888,4.242,2.912
2025-08-22 17:15:00-05:00,0.7681,0.153,0.4221,1.0,0.0,0.0,36.12,0.0,82.98,4.391,1.0508,4.5039,1.0508,2.5371,53.9,1078.4,101.0,279.0,1.0,0.814,4.391,3.158
2025-08-22 17:30:00-05:00,0.7729,0.1533,0.4282,1.0,0.0,0.0,36.12,0.0,82.29,4.492,0.9336,4.668,0.9336,2.6543,53.7,1078.5,101.0,279.2,1.0,0.875,4.492,3.16
2025-08-22 17:45:00-05:00,0.7598,0.1569,0.4238,1.0,0.0,0.0,36.16,0.0,101.88,4.484,1.0439,4.5,1.0439,2.6426,53.3,1078.2,101.0,279.5,1.0,0.865,4.484,3.244
2025-08-22 18:00:00-05:00,0.7412,0.1586,0.4385,1.0,0.0,0.0,36.16,0.0,105.87,4.395,0.9648,4.3984,0.9648,2.6582,52.7,1077.9,101.0,279.7,1.0,0.943,4.395,3.41
2025-08-22 18:15:00-05:00,0.7354,0.1622,0.4448,1.0,0.0,0.0,36.16,0.0,94.89,4.332,1.0176,4.1055,1.0176,2.5586,52.2,1078.6,101.0,280.0,1.0,0.792,4.332,3.174
2025-08-22 18:30:00-05:00,0.7129,0.1656,0.4644,1.0,0.0,0.0,36.12,0.0,91.89,4.297,1.0234,4.1445,1.0234,2.8262,51.7,1077.9,101.0,280.2,1.0,0.893,4.297,3.137
2025-08-22 18:45:00-05:00,0.7021,0.1687,0.488,1.0,0.0,0.0,36.19,0.0,114.11,4.324,1.0039,4.4609,1.0039,2.9004,51.3,1078.3,101.0,280.5,1.0,0.875,4.324,3.092
2025-08-22 19:00:00-05:00,0.688,0.1724,0.4944,1.0,0.0,0.0,36.16,0.0,106.19,4.406,1.1846,4.1133,1.1846,3.0605,50.5,1077.9,101.0,281.0,1.0,0.859,4.406,3.143
2025-08-22 19:15:00-05:00,0.6763,0.1743,0.4971,1.0,0.0,0.0,36.12,1.0,85.41,4.305,1.1182,3.7832,1.1182,2.9785,50.1,1078.3,102.0,281.2,1.0,0.818,4.305,3.135
2025-08-22 19:30:00-05:00,0.6558,0.1765,0.52,1.0,0.0,0.0,36.16,0.0,100.14,4.363,1.1191,3.8555,1.1191,3.1367,49.8,1078.3,102.0,281.5,0.0,0.908,4.363,3.16
2025-08-22 19:45:00-05:00,0.667,0.178,0.5044,1.0,0.0,0.0,36.16,0.0,104.67,4.344,1.1182,3.9609,1.1182,2.9531,49.5,1078.0,102.0,281.7,0.0,0.914,4.344,3.143
2025-08-22 20:00:00-05:00,0.6582,0.1792,0.5161,1.0,0.0,0.0,36.16,0.0,100.22,4.301,1.1914,4.3594,1.1914,2.8066,49.1,1078.3,102.0,282.0,1.0,0.879,4.301,3.117
2025-08-22 20:15:00-05:00,0.6348,0.1824,0.5239,1.0,0.0,0.0,36.12,0.0,84.6,4.355,1.1318,3.6367,1.1318,2.9102,49.1,1078.3,102.0,282.2,1.0,0.863,4.355,3.229
2025-08-22 20:30:00-05:00,0.6475,0.1831,0.5312,1.0,0.0,0.0,36.16,0.0,99.03,4.293,1.249,3.7305,1.249,2.9844,48.8,1078.4,102.0,282.5,1.0,0.884,4.293,3.139
2025-08-22 20:45:00-05:00,0.6172,0.1855,0.5503,1.0,0.0,0.0,36.16,0.0,105.11,4.332,1.1416,3.9043,1.1416,3.0117,48.5,1078.0,102.0,282.7,0.0,0.851,4.332,3.123
2025-08-22 21:00:00-05:00,0.626,0.1848,0.5293,1.0,0.0,0.0,36.16,0.0,93.25,4.336,1.0977,3.6738,1.0977,3.2188,48.5,1078.7,102.0,283.0,1.0,0.92,4.336,3.164
2025-08-22 21:15:00-05:00,0.625,0.1851,0.5449,1.0,0.0,0.0,36.12,0.0,78.21,4.297,1.1572,4.1914,1.1572,2.9609,48.5,1078.8,102.0,283.2,1.0,0.948,4.297,3.117
2025-08-22 21:30:00-05:00,0.6123,0.1857,0.5376,1.0,0.0,0.0,36.16,0.0,93.81,4.316,1.1592,3.5332,1.1592,2.9785,47.9,1078.7,102.0,283.5,0.0,0.905,4.316,3.156
2025-08-22 21:45:00-05:00,0.6235,0.187,0.542,1.0,0.0,0.0,36.16,0.0,94.37,4.246,1.126,3.9102,1.126,2.998,48.2,1078.7,102.0,283.7,1.0,0.859,4.246,3.131
2025-08-22 22:00:00-05:00,0.6157,0.186,0.5435,1.0,0.0,0.0,36.16,0.0,99.36,4.301,1.1396,3.5273,1.1396,2.9258,47.8,1078.3,102.0,284.0,1.0,0.889,4.301,3.201
